ID	Title	Description			 price 	Availability 	Condition	Link	image link									
6892075	CAT	W00 740GC	2021	6189	" $435,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
7005500	FREIGHTLINER	WATER 4000	2024	1163	" $236,250.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
7118925	CAT	WATER 4000	2015	4515	" $48,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
7232350	CAT	WATER 4000	2023	914	" $189,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
7345775	CAT	WATER 4000	2023	11439	" $189,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
7459200	ZZ	WATER 4000	2024	5772	" $236,250.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
7572625	LEDWELL	WATER 4000	2024	1213	" $236,250.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
7686050	CAT	WATER 4000	2015	35482	" $47,250.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
7799475	CAT	WATER 4000	2015	4984	" $48,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
7912900	CAT	WATER 4000	2024	1000	" $245,700.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
8026325	CAT	WATER 4000	2024	8495	" $189,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
8139750	CAT	WATER 4000	2024	2044	" $189,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
8253175	CAT	WATER 4000	2023	8750	" $189,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
8366600	ZZ	WATER 4000	2025	5242	" $236,250.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
8480025	PETERBILT	WATER 4000	2025	6962	" $236,250.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
8593450	ZZ	WATER 4000	2025	6004	" $236,250.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
8706875	PETERBILT	WATER 4000	2025	3090	" $236,250.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
8820300	PETERBILT	WATER 4000	2025	5162	" $236,250.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
8933725	ZZ	WATER 4000	2024	10583	" $236,250.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
9047150	ZZ	WATER 4000	2024	1353	" $236,250.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
9160575	ZZ	WATER 4000	2023	10069	" $189,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
9274000	ZZ	WATER 4000	2024	2434	" $189,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
9387425	LEDWELL	WATER 4000	2023	12051	" $189,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
9500850	ZZ	WATER 4000	2023	33601	" $189,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
9614275	ZZ	WATER 4000	2023	10373	" $236,250.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
9727700	ZZ	WATER 4000	2023	805	" $168,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
9841125	ZZ	WATER 4000	2023	2462	" $168,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
9954550	LEDWELL	WATER 4000	2023	15146	" $168,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
10067975	FREIGHTLINER	WATER 4000	2023	33276	" $168,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
10181400	ZZ	WATER 4000	2023	2088	" $189,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
10294825	LEDWELL	WATER 4000	2021	5032	" $134,400.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
10408250	CAT	WATER 4000	2023	1760	" $168,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
10521675	LEDWELL	WATER 4000	2021	76551	" $134,400.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
10635100	LEDWELL	WATER 4000	2021	49187	" $128,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
10748525	LEDWELL	WATER 4000	2021	38407	" $128,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
10861950	CAT	WATER 4000	2014	6585	" $45,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
10975375	PETERBILT	WATER 4000	2025	1327	" $236,250.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
						in stock	used											
110329	CAT	300.9D	2018	605	" $18,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110347	CAT	301.7-05CR	2023	192	" $31,500.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110365	CAT	301.7-05CR	2023	383	" $26,500.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110383	CAT	302 05A CR	2022	153	 CALL 	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110401	CAT	302-05CR	2023	38	" $50,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110419	CAT	302 05A CR	2020	634	 CALL 	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110437	CAT	302-05CR	2021	380	" $35,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110455	CAT	302 05A CR	2024	24	 CALL 	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110473	CAT	302 05A CR	2023	15	 CALL 	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110491	CAT	302 CR	2022	1648	" $32,655.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110509	CAT	302.7 CR	2021	967	" $39,690.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110527	CAT	302 CR	2022	1355	" $33,915.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110545	CAT	303-07CR	2022	2129	 CALL 	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110563	CAT	303.5-07CR	2022	119	" $58,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110581	CAT	303.507CR	2023	377	" $55,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110599	CAT	303.5-07CR	2023	547	" $44,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110617	CAT	303.5-07CR	2023	602	" $45,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110635	CAT	303.5E2 CR	2020	1391	" $33,075.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110653	CAT	303.5 CR	2021	376	" $38,745.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110671	CAT	303.5E CR	2019	599	" $46,200.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110689	CAT	303E CR	2016	2430	" $32,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110707	CAT	304-07	2022	1015	" $61,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110725	CAT	304-07	2023	330	" $73,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110743	CAT	304E2CR	2018	1955	 CALL 	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110761	CAT	304 07A	2024	338	 CALL 	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110779	CAT	304	2024	754	" $76,650.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110797	CAT	304E CR	2022	132	" $63,945.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
110815	CAT	304E CR	2016	5075	" $14,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
